,post_id,title,agency_id,post_url,category_id,image_url,contents,published_date_and_time,author_name,main_category_id,sub_category_id,media_type,slug,urgency,source_id,status,created_at,updated_at,deleted_at,tweet_created_at,tweet_text,tweet_id,vdo_title,vdo_description,vdo_published_at,vdo_thumbnail,vdo_url,active_id,trending_count
37,52,"'السكنية"": شاركت في المنتدى الحضري الوطني الاول للكويت و مؤتمر المدن الذكية الخامس'",المؤسسة العامة للرعاية السكنية,https://www.pahw.gov.kw/Downloads/External-MainNews/AR/ARNew%20Microsoft%20Word%20Document%20(2)01552022.pdf,أخبار محلية,https://www.pahw.gov.kw/images/External/123-011122-156854_thumb.png,"https://www.pahw.gov.kw
                                    'شاركت المؤسسة العامة للرعاية السكنية في المنتدى الحضري الوطني الاول'
                                ",2022-11-01T00:00:00,Public Authority for Housing Welfare,2,3,text,السكنية-شاركت-في-المنتدى-الحضري-الوطني-الاول-للكويت-و-م-تمر-المدن-الذكية-الخامس,Medium,1,1,2022-11-07 18:04:03,2022-11-08 08:55:03,,,,,,,,,,,
41,56,مجلس الوزراء: السماح لوزارة الكهرباء بشراء الطاقة الكهربائية والمياه من عدة مصادر,جريدة القبس,https://www.alqabas.com/article/5898377,أخبار محلية,https://dqnxlhsgmg1ih.cloudfront.net/storage/attachments/5899/مجلس-الوزراء-السماح-لوزارة-الكهرباء-بشراء-الطاقة-الكهربائية-والمياه-من-عدة-مصادر-1667837492895_large.jpeg,قرر مجلس الوزراء السماح لوزارة الكهرباء والماء، شراء الطاقة الكهربائية والمياه من عدة مصادر وليس فقط المتجددة، مما يتيح للقطاع...,2022-11-07T16:11:45.829000+00:00,alqabas,1,1,text,مجلس-الوزرا-السماح-لوزارة-الكهربا-بشرا-الطاقة-الكهربا-ية-والمياه-من-عدة-مصادر,Very High,1,1,2022-11-07 18:04:03,2022-11-08 08:55:03,,,,,,,,,,,
42,57,مجلس الوزراء يعتمد مراسيم تعيين قياديين,جريدة القبس,https://www.alqabas.com/article/5898373,أخبار محلية,https://dqnxlhsgmg1ih.cloudfront.net/storage/attachments/5899/مجلس-الوزراء-يعتمد-مراسيم-تعيين-قياديين-1667835838624_large.jpeg,(كونا) - - أعلن نائب رئيس مجلس الوزراء ووزير الدولة لشؤون مجلس الوزراء براك الشيتان، أن مجلس الوزراء اعتمد في...,2022-11-07T15:46:37.976000+00:00,alqabas,1,1,text,مجلس-الوزرا-يعتمد-مراسيم-تعيين-قياديين,Very High,1,1,2022-11-07 18:04:03,2022-11-08 08:55:03,,,,,,,,,,,
48,64,الجهاز يعقد اجتماعاً مع بعض الجهات الحكومية لوضع آلية لتحصيل مستحقات الوزارات والإدارات الحكومية,جهاز متابعة الأداء الحكومي,https://www.gpf.gov.kw/Ar/newsdetails.aspx?id=2063 &action=3.2,أخبار محلية,https://controlpanel.gpf.gov.kw/Uploads/News/2063_NewsAlbum_6fe189b1-47b6-4f6e-b96b-12cd9bbfb83c.jpg,"
	عقد معالي الشيخ / أحمد مشعل الأحمد الصباح رئيس جهاز متابعة الأداء الحكومي اجتماعاً ضم كل من ( وزارة الداخلية، إدارة الفتوى والتشريع، الهيئة العامة للمعلومات المدنية، وزارة الصحة، وزارة المواصلات، وزارة العدل، وزارة الكهرباء والماء، وزارة المالية، الأمانة العامة لمجلس الوزراء) لمناقشة وضع آلية شاملة لتحصيل مستحقات الوزارات والإدارات الحكومية يأتي هذا الإجتماع تنفيذاً لقرار مجلس الوزراء رقم 311 لسنة 2022 بتكليف الجهاز بالتنسيق مع الجهات المعنية لمعالجة هذا الأمر 
                            


                        


                            
                                    


                                        


                                            


                                                


                                            


                                        


                                    


                                
                        


                            


                            


                            


                            


                            


                                


                            


                        ",2022-03-27T00:00:00,government performance follow up,2,3,text,الجهاز-يعقد-اجتماعا-مع-بعض-الجهات-الحكومية-لوضع-لية-لتحصيل-مستحقات-الوزارات-وال-دارات-الحكومية,Low,1,1,2022-11-07 18:04:03,2022-11-08 08:55:03,,,,,,,,,,,
50,66,وزيرة الشؤون: الاهتمام والرعاية بذوي الاحتياجات الخاصة وتقديم كافة أوجه الدعم لهم,الوطن,http://alwatan.kuwait.tt/articledetails.aspx?id=694986&yearquarter=20224,أخبار محلية,http://watanmedia.seyasi.com/resources/media/images/2022/11/725453_e.png,"
                                    كونا - قالت وزيرة الشؤون الاجتماعية والتنمية المجتمعية وزيرة الدولة لشؤون المرأة والطفولة مي البغلي إن توجيهات سمو الشيخ أحمد نواف الاحمد الجابر الصباح رئيس مجلس الوزراء واضحة بضرورة الاهتمام والرعاية بذوي الاحتياجات الخاصة وتقديم كافة أوجه الدعم والرعاية لهم.

جاء ذلك في بيان صحفي اليوم الاثنين عقب اجتماع الوزيرة البغلي مع أعضاء الجمعية الكويتية لمتلازمة الداون بحضور الوكيل المساعد للتنمية الاجتماعية سالم الرشيدي.

ودعت الوزيرة وفق البيان إلى النظر بالمطالب والاحتياجات التي قدمها أعضاء الجمعية والتعامل معها وفق القانون والقرارات المنظمة مشيرة إلى أن الاجتماع ناقش عددا من القضايا التي تهم هذه الفئة.
                                 ",2022-11-07T00:00:00,alwatan,1,2,text,وزيرة-الش-ون-الاهتمام-والرعاية-بذوي-الاحتياجات-الخاصة-وتقديم-كافة-وجه-الدعم-لهم,Very High,1,1,2022-11-07 18:04:03,2022-11-08 08:55:03,,,,,,,,,,,
53,69,"
                                    توضيح بشأن المعلومات المغلوطة المتداولة عن التأمينات",المؤسسة العامة للتأمينات الاجتماعية,http://www.pifss.gov.kw/sites/Ar/Pages/NewsDetails.aspx?item=Z72wOBhyrcdlJC06A4BWuw==,أخبار محلية,,"





 رداً علي ما أثير مؤخراً بشأن أعمال لجان المؤسسة تؤكد المؤسسة العامة للتأمينات الاجتماعية أنه لا صحة لتدخل الوزير بأعمال أي لجان تحقيق بالمؤسسة، وكل ما تم هو إحالة شكوى مقدمة للوزير من أحد الموظفين السابقين بالمؤسسة بشأن طلب إنهاء خدمته، واتضح من بحثها أنه تم اتخاذ اجراءات قانونية في مواجهته بالإحالة إلى مجلس التأديب، ولم يطلب الوزير إيقاف تلك الإجراءات أو التدخل فيها بأي شكل من الأشكال. 

علما بأن هذه الاجراءات والتحقيق الذي أجري على أساسها لم ينته إلى وجود مخالفات مالية، ولم يتم بسببها إيقاف أو إقالة لأي من المشاركين فيها، وأن مجلس التأديب ما زال مستمراً في أعماله ولم يصدر قراره.

وتشير المؤسسة إلى أن الإجراءات المتخذة بشأن إيقاف رئيس لجنة التحقيق قد تم للمصلحة العامة بصفته نائب المدير العام للشئون المالية والادارية (وليس بالصفة المذكورة) بموجب قرار وزير المالية ووزير الدولة للشئون الاقتصادية والاستثمار رقم (55) لسنة 2022 بناءً على توصية من لجنة التحقيق المشكلة بالقرار الوزاري رقم (51) لسنة 2022 في ضوء ما قدم من اوراق و مستندات في شأنها.

وبالنسبة لإنهاء عقد عضو مجلس التأديب بصفتها (رئيس قطاع الموارد البشرية) فإن الإنهاء تم على أساس صفتها الأخيرة بعد ورود العديد من الشكاوى من موظفي المؤسسة تتعلق بسوء الإدارة والتعسف باستخدام السلطة، ولا علاقة لإجراءات الوقف والإنهاء بلجنة التحقيق المشار إليها. 

وتهيب المؤسسة بضرورة تحري الدقة في نشر أي أخبار تتعلق بأموال المؤسسة وزعزعة الثقة بحرمتها باعتبارها من الأموال العامة التي يجب على الكافة حمايتها والذود عنها، وإبلاغ النيابة عن أي اعتداء عليها، وإلا اعتبر من يعلم عنها دون أن يبادر بإجراءات حمايتها مرتكبا للف

عل المجرم بالمادة (18) من قانون حماية المال العام.

والمؤسسة حريصة كل الحرص على حماية المال العام، ولا تدخر جهداً في اتخاذ أي إجراء في حال ثبوت الاعتداء عليه وإبلاغ السلطات المختصة بذلك.

​


",2022-09-26T00:00:00,Public Institution for Social Security in Kuwait,2,3,text,توضيح-بش-ن-المعلومات-المغلوطة-المتداولة-عن-الت-مينات,Very Low,1,1,2022-11-07 18:04:02,2022-11-08 08:55:03,,,,,,,,,,,
54,70,'السكنية تتسلم عدد من المباني الخدمية في المطلاع  بالضواحي  (N7-N8) خلال شهري سبتمبر واكتوبر ٢٠٢٢',المؤسسة العامة للرعاية السكنية,https://www.pahw.gov.kw/Downloads/External-MainNews/AR/ARmbani06062022.pdf,أخبار محلية,https://www.pahw.gov.kw/images/External/75277b44-39f9-4b99-80cd-756121b78513-061122-993941_thumb.jpg,"https://www.pahw.gov.kw
                                    'اعلنت المؤسسة العامة للرعاية السكنية عن القيام في اجراءات الاستلام'
                                ",2022-11-06T00:00:00,Public Authority for Housing Welfare,2,3,text,السكنية-تتسلم-عدد-من-المباني-الخدمية-في-المطلاع-بالضواحي-N7-N8-خلال-شهري-سبتمبر-واكتوبر,Medium,1,1,2022-11-07 18:04:03,2022-11-08 08:55:03,,,,,,,,,,,
55,71,مجلس الوزراء: تعيين فاطمة السالم مديرا عاما لوكالة الأنباء الكويتية «كونا» بدرجة وكيل وزارة,جريدة القبس,https://www.alqabas.com/article/5898370,أخبار محلية,https://dqnxlhsgmg1ih.cloudfront.net/storage/attachments/5899/فاطمةالسالم-1667834801717_large.jpeg,أعلن مجلس الوزراء تعيين فاطمة سـعود عبدالعزيز السالم مديرا عاما لوكالة الأنباء الكويتية «كونا» بدرجة وكيل وزارة.وعلمت الدكتورة السالم أستاذة...,2022-11-07T15:27:07.485000+00:00,alqabas,1,1,text,مجلس-الوزرا-تعيين-فاطمة-السالم-مديرا-عاما-لوكالة-ال-نبا-الكويتية-كونا-بدرجة-وكيل-وزارة,Very High,1,1,2022-11-07 18:04:03,2022-11-08 08:55:03,,,,,,,,,,,
56,72,تعيين الفريق أول متقـاعـد الشـيخ فيصـل نواف الأحمد الجابر الصباح نائبا لرئيس الحرس الوطني بدرجة وزير,جريدة القبس,https://www.alqabas.com/article/5898369,أخبار محلية,https://dqnxlhsgmg1ih.cloudfront.net/storage/attachments/5899/فيصل2-1667834583777_large.jpeg,أعلن نائب رئيس مجلس الوزراء ووزير الدولة لشؤون مجلس الوزراء براك الشيتان، أن مجلس الوزراء اعتمد في اجتماعه الاسبوعي برئاسة...,2022-11-07T15:23:49.611000+00:00,alqabas,1,1,text,تعيين-الفريق-ول-متقـاعـد-الشـيخ-فيصـل-نواف-ال-حمد-الجابر-الصباح-نا-با-لر-يس-الحرس-الوطني-بدرجة-وزير,Very High,1,1,2022-11-07 18:04:03,2022-11-08 08:55:03,,,,,,,,,,,
64,81,"""الكهرباء"": 8 مشاريع مستقبلية لإنتاج 9230 ميغاواط",وزارة الكهرباءوالماء والطاقة المتجددة,https://www.mew.gov.kw/ar/NewsDetails?fromurl=news&&newsname=N_JUN25,أخبار محلية,https://www.mew.gov.kw//media/5mkjxlfi/tpkkezny_400x400.jpg,"وضعت الوزارة، ضمن خططها ومشاريعها المستقبلية، 8 مشاريع في محطات القوى الكهربائية لزيادة الطاقة المنتجة والمياه في البلاد، مشيرة إلى أن إنتاج تلك المشاريع من الكهرباء يزيد على 9230 ميغاواط.

وبينت أن تلك المشاريع تتمثل في محطة الزور الشمالية المرحلتين الثانية والثالثة بطاقة إنتاجية 2700 ميغاواط، و153 مليون غالون امبراطوري من المياه، مشيرة إلى أن المشروع الثاني يتمثل في محطة الخيران المرحلة الأولى بإنتاج 1800 ميغاواط، و125 مليون غالون امبراطوري من المياه.

ويأتي ضمن هذه المشاريع مشروع العبدلية للطاقة المتجددة، والذي يجري التنسيق مع معهد الأبحاث حاليا للاستخدام الأمثل لنوع التكنولوجيا، ومشروع الشقايا المرحلتين الثانية والثالثة بطاقة إنتاجية لا تقل عن 3500 ميغاواط.

وأشارت أن بعد هذه المشاريع يأتي ""كبد للنفايات"" بطاقة إنتاجية تبلغ 80 ميغاواط، ومشروع توريد وتشغيل وصيانة المرحلة الثانية من التوربينات الغازية في محطة الصبية بمقدار 250 ميغاواط، إضافة إلى مشروع توريد وتركيب وتشغيل وصيانة توربينات غازية تعمل بنظام الدورة المركبة بمحطة الصبية المرحلة الرابعة بمقدار 900 ميغاواط.

وأوضحت أن آخر تلك المشاريع الثمانية مشروع توريد وتركيب وتشغيل وصيانة الألواح الكهرضوئية على أسطح خزانات مياه الصبية الأرضية، مشيرة إلى أن تلك المشاريع يتم عمل الدراسات اللازمة لها قبيل البدء في تنفيذها وفقاً لتوجهات الدولة الاستراتيجية التي تتوافق مع خطط التنمية في البلاد.",2021-06-25T00:00:00,Ministry Of Electricity and Water and Renewable Energy,2,3,text,الكهربا-8-مشاريع-مستقبلية-ل-نتاج-9230-ميغاواط,Very Low,1,1,2022-11-07 18:04:03,2022-11-08 08:55:03,,,,,,,,,,,
